"Story","Title","Result","Date","Stability","Duration (s)"
"Automate the shopping process on the Advantage online store","Add different products to the cart and validate the total purchase","PENDING","2024-06-07T17:10:21.6769182-05:00[America/Bogota]","0.0","18.79"
