"Story","Title","Result","Date","Stability","Duration (s)"
"Automate the shopping process on the Advantage online store","Add different products to the cart and validate the total purchase","FAILURE","2024-06-07T17:14:12.7991841-05:00[America/Bogota]","0.0","25.8"
