"Story","Title","Result","Date","Stability","Duration (s)"
"Automate the shopping process on the Advantage online store","Add different products to the cart and validate the total purchase","ERROR","2024-06-06T16:47:33.7320141-05:00[America/Bogota]","0.0","9.84"
