"Story","Title","Result","Date","Stability","Duration (s)"
"Automate the shopping process on the Advantage online store","Add different products to the cart and validate the total purchase","FAILURE","2024-06-06T19:50:25.2314104-05:00[America/Bogota]","0.0","14.97"
