"Story","Title","Result","Date","Stability","Duration (s)"
"Automate the shopping process on the Advantage online store","Add different products and eliminated a product for validate the change in total purchase","FAILURE","2024-06-07T17:19:30.9810415-05:00[America/Bogota]","0.0","34.84"
