"Story","Title","Result","Date","Stability","Duration (s)"
"Automate the shopping process on the Advantage online store","Add different products to the cart and validate the total purchase","PENDING","2024-06-06T11:49:12.1810692-05:00[America/Bogota]","0.0","0.15"
